##################################################################################
# Grid of water world sub-Neptune atmospheric escape models 
#   wind-ae (Broome+2025)
#
# Atmosphere Composition
#  HI: 1.12e-01
#  OI: 8.88e-01
#
# Parameters:
#   Mp: planet mass (M_earth)
#   Rp: planet radius (R_earth)
#   grav: planet gravity (m/s^2)
#   Teq: equilibrium temperature (K)
#   a: semi-major axis (au)
#   Fxuv: total XUV flux at planet's orbit (Fuv_earth)
#   mstar: stellar mass (Msun)
#   lstar: stellar luminosity (Lsun)
#   Mdot: atmospheric mass-loss rate (kg/s)
#   Mdot_OW17: atmospheric mass-loss rate from Owen & Wu 2017 (kg/s) [IGNORE FOR NOW]
#   ramp_to: 0- ramp success, else- ramp failed
#   run_wind: sim.run_wind() output. 0- wind launched, else- wind failed
#   rochelim: 0- planet outside Roche limit, 1- planet within Roche limit
#
# Created: November 03, 2025
# Units: SI, astronomical
# Pure H2O atmosphere, no conductive or bolometric heat/cool, static bcs.
##################################################################################

Mp	Rp	grav	Teq	a	Fxuv	mstar	lstar	Mdot	MdotOW17	ramp_to	run_wind	rochelim
0.20000	0.52019	7.240000	950	0.00291	7.33145e-02	0.100	0.00115	0.00000e+00	3.87147e+09	10	1	1
0.20000	0.52019	7.240000	950	0.00291	9.82388e-01	0.100	0.00115	0.00000e+00	3.87147e+09	10	1	1
0.20000	0.52019	7.240000	950	0.00291	1.31636e+01	0.100	0.00115	0.00000e+00	3.87147e+09	10	1	1
0.20000	0.52019	7.240000	950	0.00291	1.76388e+02	0.100	0.00115	0.00000e+00	3.87147e+09	10	1	1
0.20000	0.52019	7.240000	950	0.00291	2.36354e+03	0.100	0.00115	0.00000e+00	3.87147e+09	10	1	1
0.20000	0.52019	7.240000	950	0.00722	7.33145e-02	0.220	0.00707	0.00000e+00	1.16878e+09	10	1	1
0.20000	0.52019	7.240000	950	0.00722	9.82388e-01	0.220	0.00707	0.00000e+00	1.16878e+09	10	1	1
0.20000	0.52019	7.240000	950	0.00722	1.31636e+01	0.220	0.00707	0.00000e+00	1.16878e+09	10	1	1
0.20000	0.52019	7.240000	950	0.00722	1.76388e+02	0.220	0.00707	0.00000e+00	1.16878e+09	10	1	1
0.20000	0.52019	7.240000	950	0.00722	2.36354e+03	0.220	0.00707	0.00000e+00	1.16878e+09	10	1	1
0.20000	0.52019	7.240000	950	0.01031	7.33145e-02	0.300	0.01442	5.39189e+03	5.30921e+08	0	0	1
0.20000	0.52019	7.240000	950	0.01031	9.82388e-01	0.300	0.01442	0.00000e+00	5.30921e+08	10	1	1
0.20000	0.52019	7.240000	950	0.01031	1.31636e+01	0.300	0.01442	0.00000e+00	5.30921e+08	10	1	1
0.20000	0.52019	7.240000	950	0.01031	1.76388e+02	0.300	0.01442	0.00000e+00	5.30921e+08	10	1	1
0.20000	0.52019	7.240000	950	0.01031	2.36354e+03	0.300	0.01442	0.00000e+00	5.30921e+08	10	1	1
0.20000	0.52019	7.240000	950	0.02597	7.33145e-02	0.550	0.09151	3.10803e+03	6.50246e+07	0	0	0
0.20000	0.52019	7.240000	950	0.02597	9.82388e-01	0.550	0.09151	3.60498e+04	6.50246e+07	0	0	0
0.20000	0.52019	7.240000	950	0.02597	1.31636e+01	0.550	0.09151	3.93866e+05	6.50246e+07	0	0	0
0.20000	0.52019	7.240000	950	0.02597	1.76388e+02	0.550	0.09151	2.03876e+06	6.50246e+07	0	0	0
0.20000	0.52019	7.240000	950	0.02597	2.36354e+03	0.550	0.09151	6.11335e+06	6.50246e+07	0	0	0
0.20000	0.52019	7.240000	950	0.08584	7.33145e-02	1.000	1.00000	2.64073e+03	5.23412e+06	0	0	0
0.20000	0.52019	7.240000	950	0.08584	9.82388e-01	1.000	1.00000	3.20209e+04	5.23412e+06	0	0	0
0.20000	0.52019	7.240000	950	0.08584	1.31636e+01	1.000	1.00000	3.52888e+05	5.23412e+06	0	0	0
0.20000	0.52019	7.240000	950	0.08584	1.76388e+02	1.000	1.00000	1.93380e+06	5.23412e+06	0	0	0
0.20000	0.52019	7.240000	950	0.08584	2.36354e+03	1.000	1.00000	6.00052e+06	5.23412e+06	0	0	0
0.20000	0.52019	7.240000	1225	0.00175	7.33145e-02	0.100	0.00115	0.00000e+00	9.34744e+13	10	1	1
0.20000	0.52019	7.240000	1225	0.00175	9.82388e-01	0.100	0.00115	0.00000e+00	9.34744e+13	10	1	1
0.20000	0.52019	7.240000	1225	0.00175	1.31636e+01	0.100	0.00115	0.00000e+00	9.34744e+13	10	1	1
0.20000	0.52019	7.240000	1225	0.00175	1.76388e+02	0.100	0.00115	0.00000e+00	9.34744e+13	10	1	1
0.20000	0.52019	7.240000	1225	0.00175	2.36354e+03	0.100	0.00115	0.00000e+00	9.34744e+13	10	1	1
0.20000	0.52019	7.240000	1225	0.00434	7.33145e-02	0.220	0.00707	0.00000e+00	6.18293e+09	10	1	1
0.20000	0.52019	7.240000	1225	0.00434	9.82388e-01	0.220	0.00707	0.00000e+00	6.18293e+09	10	1	1
0.20000	0.52019	7.240000	1225	0.00434	1.31636e+01	0.220	0.00707	0.00000e+00	6.18293e+09	10	1	1
0.20000	0.52019	7.240000	1225	0.00434	1.76388e+02	0.220	0.00707	0.00000e+00	6.18293e+09	10	1	1
0.20000	0.52019	7.240000	1225	0.00434	2.36354e+03	0.220	0.00707	0.00000e+00	6.18293e+09	10	1	1
0.20000	0.52019	7.240000	1225	0.00620	7.33145e-02	0.300	0.01442	0.00000e+00	2.22878e+09	10	1	1
0.20000	0.52019	7.240000	1225	0.00620	9.82388e-01	0.300	0.01442	0.00000e+00	2.22878e+09	10	1	1
0.20000	0.52019	7.240000	1225	0.00620	1.31636e+01	0.300	0.01442	0.00000e+00	2.22878e+09	10	1	1
0.20000	0.52019	7.240000	1225	0.00620	1.76388e+02	0.300	0.01442	0.00000e+00	2.22878e+09	10	1	1
0.20000	0.52019	7.240000	1225	0.00620	2.36354e+03	0.300	0.01442	0.00000e+00	2.22878e+09	10	1	1
0.20000	0.52019	7.240000	1225	0.01562	7.33145e-02	0.550	0.09151	0.00000e+00	2.09289e+08	10	1	1
0.20000	0.52019	7.240000	1225	0.01562	9.82388e-01	0.550	0.09151	0.00000e+00	2.09289e+08	10	1	1
0.20000	0.52019	7.240000	1225	0.01562	1.31636e+01	0.550	0.09151	0.00000e+00	2.09289e+08	10	1	1
0.20000	0.52019	7.240000	1225	0.01562	1.76388e+02	0.550	0.09151	0.00000e+00	2.09289e+08	10	1	1
0.20000	0.52019	7.240000	1225	0.01562	2.36354e+03	0.550	0.09151	0.00000e+00	2.09289e+08	10	1	1
0.20000	0.52019	7.240000	1225	0.05162	7.33145e-02	1.000	1.00000	3.14325e+03	1.51822e+07	0	0	0
0.20000	0.52019	7.240000	1225	0.05162	9.82388e-01	1.000	1.00000	3.29792e+04	1.51822e+07	0	0	0
0.20000	0.52019	7.240000	1225	0.05162	1.31636e+01	1.000	1.00000	3.96983e+05	1.51822e+07	0	0	0
0.20000	0.52019	7.240000	1225	0.05162	1.76388e+02	1.000	1.00000	1.95551e+06	1.51822e+07	0	0	0
0.20000	0.52019	7.240000	1225	0.05162	2.36354e+03	1.000	1.00000	6.12275e+06	1.51822e+07	0	0	0
0.20000	0.52019	7.240000	1500	0.00117	7.33145e-02	0.100	0.00115	0.00000e+00	1.09898e+10	10	1	1
0.20000	0.52019	7.240000	1500	0.00117	9.82388e-01	0.100	0.00115	0.00000e+00	1.09898e+10	10	1	1
0.20000	0.52019	7.240000	1500	0.00117	1.31636e+01	0.100	0.00115	0.00000e+00	1.09898e+10	10	1	1
0.20000	0.52019	7.240000	1500	0.00117	1.76388e+02	0.100	0.00115	0.00000e+00	1.09898e+10	10	1	1
0.20000	0.52019	7.240000	1500	0.00117	2.36354e+03	0.100	0.00115	0.00000e+00	1.09898e+10	10	1	1
0.20000	0.52019	7.240000	1500	0.00289	7.33145e-02	0.220	0.00707	0.00000e+00	6.41676e+10	10	1	1
0.20000	0.52019	7.240000	1500	0.00289	9.82388e-01	0.220	0.00707	0.00000e+00	6.41676e+10	10	1	1
0.20000	0.52019	7.240000	1500	0.00289	1.31636e+01	0.220	0.00707	0.00000e+00	6.41676e+10	10	1	1
0.20000	0.52019	7.240000	1500	0.00289	1.76388e+02	0.220	0.00707	0.00000e+00	6.41676e+10	10	1	1
0.20000	0.52019	7.240000	1500	0.00289	2.36354e+03	0.220	0.00707	0.00000e+00	6.41676e+10	10	1	1
0.20000	0.52019	7.240000	1500	0.00414	7.33145e-02	0.300	0.01442	0.00000e+00	1.08002e+10	10	1	1
0.20000	0.52019	7.240000	1500	0.00414	9.82388e-01	0.300	0.01442	0.00000e+00	1.08002e+10	10	1	1
0.20000	0.52019	7.240000	1500	0.00414	1.31636e+01	0.300	0.01442	0.00000e+00	1.08002e+10	10	1	1
0.20000	0.52019	7.240000	1500	0.00414	1.76388e+02	0.300	0.01442	0.00000e+00	1.08002e+10	10	1	1
0.20000	0.52019	7.240000	1500	0.00414	2.36354e+03	0.300	0.01442	0.00000e+00	1.08002e+10	10	1	1
0.20000	0.52019	7.240000	1500	0.01041	7.33145e-02	0.550	0.09151	0.00000e+00	5.86623e+08	10	1	1
0.20000	0.52019	7.240000	1500	0.01041	9.82388e-01	0.550	0.09151	0.00000e+00	5.86623e+08	10	1	1
0.20000	0.52019	7.240000	1500	0.01041	1.31636e+01	0.550	0.09151	0.00000e+00	5.86623e+08	10	1	1
0.20000	0.52019	7.240000	1500	0.01041	1.76388e+02	0.550	0.09151	0.00000e+00	5.86623e+08	10	1	1
0.20000	0.52019	7.240000	1500	0.01041	2.36354e+03	0.550	0.09151	0.00000e+00	5.86623e+08	10	1	1
0.20000	0.52019	7.240000	1500	0.03443	7.33145e-02	1.000	1.00000	2.74998e+03	3.63594e+07	0	0	0
0.20000	0.52019	7.240000	1500	0.03443	9.82388e-01	1.000	1.00000	3.52340e+04	3.63594e+07	0	0	0
0.20000	0.52019	7.240000	1500	0.03443	1.31636e+01	1.000	1.00000	5.27277e+05	3.63594e+07	0	0	0
0.20000	0.52019	7.240000	1500	0.03443	1.76388e+02	1.000	1.00000	2.01601e+06	3.63594e+07	0	0	0
0.20000	0.52019	7.240000	1500	0.03443	2.36354e+03	1.000	1.00000	6.52727e+06	3.63594e+07	0	0	0
0.20000	0.37409	14.000000	400	0.01644	7.33145e-02	0.100	0.00115	5.67484e+02	7.51697e+06	0	0	0
0.20000	0.37409	14.000000	400	0.01644	9.82388e-01	0.100	0.00115	7.46449e+03	7.51697e+06	0	0	0
0.20000	0.37409	14.000000	400	0.01644	1.31636e+01	0.100	0.00115	8.77379e+04	7.51697e+06	0	0	0
0.20000	0.37409	14.000000	400	0.01644	1.76388e+02	0.100	0.00115	0.00000e+00	7.51697e+06	10	1	1
0.20000	0.37409	14.000000	400	0.01644	2.36354e+03	0.100	0.00115	0.00000e+00	7.51697e+06	10	1	1
0.20000	0.37409	14.000000	400	0.04070	7.33145e-02	0.220	0.00707	5.47620e+02	5.65000e+06	0	0	0
0.20000	0.37409	14.000000	400	0.04070	9.82388e-01	0.220	0.00707	7.22588e+03	5.65000e+06	0	0	0
0.20000	0.37409	14.000000	400	0.04070	1.31636e+01	0.220	0.00707	8.56903e+04	5.65000e+06	0	0	0
0.20000	0.37409	14.000000	400	0.04070	1.76388e+02	0.220	0.00707	6.59529e+05	5.65000e+06	0	0	0
0.20000	0.37409	14.000000	400	0.04070	2.36354e+03	0.220	0.00707	2.61717e+06	5.65000e+06	0	0	0
0.20000	0.37409	14.000000	400	0.05815	7.33145e-02	0.300	0.01442	5.44609e+02	2.98875e+06	0	0	0
0.20000	0.37409	14.000000	400	0.05815	9.82388e-01	0.300	0.01442	7.19422e+03	2.98875e+06	0	0	0
0.20000	0.37409	14.000000	400	0.05815	1.31636e+01	0.300	0.01442	8.54553e+04	2.98875e+06	0	0	0
0.20000	0.37409	14.000000	400	0.05815	1.76388e+02	0.300	0.01442	6.58481e+05	2.98875e+06	0	0	0
0.20000	0.37409	14.000000	400	0.05815	2.36354e+03	0.300	0.01442	0.00000e+00	2.98875e+06	10	1	1
0.20000	0.37409	14.000000	400	0.14646	7.33145e-02	0.550	0.09151	0.00000e+00	4.59473e+05	10	1	1
0.20000	0.37409	14.000000	400	0.14646	9.82388e-01	0.550	0.09151	7.16224e+03	4.59473e+05	0	0	0
0.20000	0.37409	14.000000	400	0.14646	1.31636e+01	0.550	0.09151	8.52759e+04	4.59473e+05	0	0	0
0.20000	0.37409	14.000000	400	0.14646	1.76388e+02	0.550	0.09151	6.58137e+05	4.59473e+05	0	0	0
0.20000	0.37409	14.000000	400	0.14646	2.36354e+03	0.550	0.09151	0.00000e+00	4.59473e+05	10	1	1
0.20000	0.37409	14.000000	400	0.48417	7.33145e-02	1.000	1.00000	0.00000e+00	4.14329e+04	10	1	1
0.20000	0.37409	14.000000	400	0.48417	9.82388e-01	1.000	1.00000	7.15654e+03	4.14329e+04	0	0	0
0.20000	0.37409	14.000000	400	0.48417	1.31636e+01	1.000	1.00000	8.52789e+04	4.14329e+04	0	0	0
0.20000	0.37409	14.000000	400	0.48417	1.76388e+02	1.000	1.00000	6.59250e+05	4.14329e+04	0	0	0
0.20000	0.37409	14.000000	400	0.48417	2.36354e+03	1.000	1.00000	2.63499e+06	4.14329e+04	0	0	0
0.20000	0.37409	14.000000	675	0.00577	7.33145e-02	0.100	0.00115	0.00000e+00	7.97267e+07	10	1	1
0.20000	0.37409	14.000000	675	0.00577	9.82388e-01	0.100	0.00115	0.00000e+00	7.97267e+07	10	1	1
0.20000	0.37409	14.000000	675	0.00577	1.31636e+01	0.100	0.00115	0.00000e+00	7.97267e+07	10	1	1
0.20000	0.37409	14.000000	675	0.00577	1.76388e+02	0.100	0.00115	0.00000e+00	7.97267e+07	10	1	1
0.20000	0.37409	14.000000	675	0.00577	2.36354e+03	0.100	0.00115	0.00000e+00	7.97267e+07	10	1	1
0.20000	0.37409	14.000000	675	0.01429	7.33145e-02	0.220	0.00707	7.37652e+02	5.19763e+07	1	0	0
0.20000	0.37409	14.000000	675	0.01429	9.82388e-01	0.220	0.00707	7.90943e+03	5.19763e+07	0	0	0
0.20000	0.37409	14.000000	675	0.01429	1.31636e+01	0.220	0.00707	9.19998e+04	5.19763e+07	0	0	0
0.20000	0.37409	14.000000	675	0.01429	1.76388e+02	0.220	0.00707	6.92145e+05	5.19763e+07	0	0	0
0.20000	0.37409	14.000000	675	0.01429	2.36354e+03	0.220	0.00707	2.64631e+06	5.19763e+07	0	0	0
0.20000	0.37409	14.000000	675	0.02042	7.33145e-02	0.300	0.01442	5.77219e+02	2.66601e+07	0	0	0
0.20000	0.37409	14.000000	675	0.02042	9.82388e-01	0.300	0.01442	7.58640e+03	2.66601e+07	0	0	0
0.20000	0.37409	14.000000	675	0.02042	1.31636e+01	0.300	0.01442	8.88647e+04	2.66601e+07	0	0	0
0.20000	0.37409	14.000000	675	0.02042	1.76388e+02	0.300	0.01442	6.75147e+05	2.66601e+07	0	0	0
0.20000	0.37409	14.000000	675	0.02042	2.36354e+03	0.300	0.01442	2.62827e+06	2.66601e+07	0	0	0
0.20000	0.37409	14.000000	675	0.05143	7.33145e-02	0.550	0.09151	5.48761e+02	3.89423e+06	0	0	0
0.20000	0.37409	14.000000	675	0.05143	9.82388e-01	0.550	0.09151	7.23862e+03	3.89423e+06	0	0	0
0.20000	0.37409	14.000000	675	0.05143	1.31636e+01	0.550	0.09151	8.57877e+04	3.89423e+06	0	0	0
0.20000	0.37409	14.000000	675	0.05143	1.76388e+02	0.550	0.09151	6.59940e+05	3.89423e+06	0	0	0
0.20000	0.37409	14.000000	675	0.05143	2.36354e+03	0.550	0.09151	2.61733e+06	3.89423e+06	0	0	0
0.20000	0.37409	14.000000	675	0.17002	7.33145e-02	1.000	1.00000	5.40432e+02	3.41357e+05	0	0	0
0.20000	0.37409	14.000000	675	0.17002	9.82388e-01	1.000	1.00000	7.16311e+03	3.41357e+05	0	0	0
0.20000	0.37409	14.000000	675	0.17002	1.31636e+01	1.000	1.00000	0.00000e+00	3.41357e+05	10	1	1
0.20000	0.37409	14.000000	675	0.17002	1.76388e+02	1.000	1.00000	0.00000e+00	3.41357e+05	10	1	1
0.20000	0.37409	14.000000	675	0.17002	2.36354e+03	1.000	1.00000	0.00000e+00	3.41357e+05	10	1	1
0.20000	0.37409	14.000000	950	0.00291	7.33145e-02	0.100	0.00115	0.00000e+00	5.43092e+08	10	1	1
0.20000	0.37409	14.000000	950	0.00291	9.82388e-01	0.100	0.00115	0.00000e+00	5.43092e+08	10	1	1
0.20000	0.37409	14.000000	950	0.00291	1.31636e+01	0.100	0.00115	0.00000e+00	5.43092e+08	10	1	1
0.20000	0.37409	14.000000	950	0.00291	1.76388e+02	0.100	0.00115	0.00000e+00	5.43092e+08	10	1	1
0.20000	0.37409	14.000000	950	0.00291	2.36354e+03	0.100	0.00115	0.00000e+00	5.43092e+08	10	1	1
0.20000	0.37409	14.000000	950	0.00722	7.33145e-02	0.220	0.00707	0.00000e+00	2.54379e+08	10	1	1
0.20000	0.37409	14.000000	950	0.00722	9.82388e-01	0.220	0.00707	0.00000e+00	2.54379e+08	10	1	1
0.20000	0.37409	14.000000	950	0.00722	1.31636e+01	0.220	0.00707	0.00000e+00	2.54379e+08	10	1	1
0.20000	0.37409	14.000000	950	0.00722	1.76388e+02	0.220	0.00707	0.00000e+00	2.54379e+08	10	1	1
0.20000	0.37409	14.000000	950	0.00722	2.36354e+03	0.220	0.00707	0.00000e+00	2.54379e+08	10	1	1
0.20000	0.37409	14.000000	950	0.01031	7.33145e-02	0.300	0.01442	0.00000e+00	1.22915e+08	10	1	1
0.20000	0.37409	14.000000	950	0.01031	9.82388e-01	0.300	0.01442	0.00000e+00	1.22915e+08	10	1	1
0.20000	0.37409	14.000000	950	0.01031	1.31636e+01	0.300	0.01442	0.00000e+00	1.22915e+08	10	1	1
0.20000	0.37409	14.000000	950	0.01031	1.76388e+02	0.300	0.01442	0.00000e+00	1.22915e+08	10	1	1
0.20000	0.37409	14.000000	950	0.01031	2.36354e+03	0.300	0.01442	0.00000e+00	1.22915e+08	10	1	1
0.20000	0.37409	14.000000	950	0.02597	7.33145e-02	0.550	0.09151	5.74398e+02	1.63948e+07	0	0	0
0.20000	0.37409	14.000000	950	0.02597	9.82388e-01	0.550	0.09151	7.55101e+03	1.63948e+07	0	0	0
0.20000	0.37409	14.000000	950	0.02597	1.31636e+01	0.550	0.09151	8.85343e+04	1.63948e+07	0	0	0
0.20000	0.37409	14.000000	950	0.02597	1.76388e+02	0.550	0.09151	6.73398e+05	1.63948e+07	0	0	0
0.20000	0.37409	14.000000	950	0.02597	2.36354e+03	0.550	0.09151	2.62791e+06	1.63948e+07	0	0	0
0.20000	0.37409	14.000000	950	0.08584	7.33145e-02	1.000	1.00000	5.44716e+02	1.37249e+06	0	0	0
0.20000	0.37409	14.000000	950	0.08584	9.82388e-01	1.000	1.00000	7.19530e+03	1.37249e+06	0	0	0
0.20000	0.37409	14.000000	950	0.08584	1.31636e+01	1.000	1.00000	8.54708e+04	1.37249e+06	0	0	0
0.20000	0.37409	14.000000	950	0.08584	1.76388e+02	1.000	1.00000	6.58653e+05	1.37249e+06	0	0	0
0.20000	0.37409	14.000000	950	0.08584	2.36354e+03	1.000	1.00000	7.12713e+06	1.37249e+06	1	0	0
0.20000	0.37409	14.000000	1225	0.00175	7.33145e-02	0.100	0.00115	0.00000e+00	5.56061e+09	10	1	1
0.20000	0.37409	14.000000	1225	0.00175	9.82388e-01	0.100	0.00115	0.00000e+00	5.56061e+09	10	1	1
0.20000	0.37409	14.000000	1225	0.00175	1.31636e+01	0.100	0.00115	0.00000e+00	5.56061e+09	10	1	1
0.20000	0.37409	14.000000	1225	0.00175	1.76388e+02	0.100	0.00115	0.00000e+00	5.56061e+09	10	1	1
0.20000	0.37409	14.000000	1225	0.00175	2.36354e+03	0.100	0.00115	0.00000e+00	5.56061e+09	10	1	1
0.20000	0.37409	14.000000	1225	0.00434	7.33145e-02	0.220	0.00707	0.00000e+00	1.01835e+09	10	1	1
0.20000	0.37409	14.000000	1225	0.00434	9.82388e-01	0.220	0.00707	0.00000e+00	1.01835e+09	10	1	1
0.20000	0.37409	14.000000	1225	0.00434	1.31636e+01	0.220	0.00707	0.00000e+00	1.01835e+09	10	1	1
0.20000	0.37409	14.000000	1225	0.00434	1.76388e+02	0.220	0.00707	0.00000e+00	1.01835e+09	10	1	1
0.20000	0.37409	14.000000	1225	0.00434	2.36354e+03	0.220	0.00707	0.00000e+00	1.01835e+09	10	1	1
0.20000	0.37409	14.000000	1225	0.00620	7.33145e-02	0.300	0.01442	0.00000e+00	4.38584e+08	10	1	1
0.20000	0.37409	14.000000	1225	0.00620	9.82388e-01	0.300	0.01442	0.00000e+00	4.38584e+08	10	1	1
0.20000	0.37409	14.000000	1225	0.00620	1.31636e+01	0.300	0.01442	0.00000e+00	4.38584e+08	10	1	1
0.20000	0.37409	14.000000	1225	0.00620	1.76388e+02	0.300	0.01442	0.00000e+00	4.38584e+08	10	1	1
0.20000	0.37409	14.000000	1225	0.00620	2.36354e+03	0.300	0.01442	0.00000e+00	4.38584e+08	10	1	1
0.20000	0.37409	14.000000	1225	0.01562	7.33145e-02	0.550	0.09151	0.00000e+00	5.01868e+07	10	1	1
0.20000	0.37409	14.000000	1225	0.01562	9.82388e-01	0.550	0.09151	0.00000e+00	5.01868e+07	10	1	1
0.20000	0.37409	14.000000	1225	0.01562	1.31636e+01	0.550	0.09151	0.00000e+00	5.01868e+07	10	1	1
0.20000	0.37409	14.000000	1225	0.01562	1.76388e+02	0.550	0.09151	0.00000e+00	5.01868e+07	10	1	1
0.20000	0.37409	14.000000	1225	0.01562	2.36354e+03	0.550	0.09151	0.00000e+00	5.01868e+07	10	1	1
0.20000	0.37409	14.000000	1225	0.05162	7.33145e-02	1.000	1.00000	7.37652e+02	3.92440e+06	1	0	0
0.20000	0.37409	14.000000	1225	0.05162	9.82388e-01	1.000	1.00000	7.28625e+03	3.92440e+06	0	0	0
0.20000	0.37409	14.000000	1225	0.05162	1.31636e+01	1.000	1.00000	8.61707e+04	3.92440e+06	0	0	0
0.20000	0.37409	14.000000	1225	0.05162	1.76388e+02	1.000	1.00000	6.61630e+05	3.92440e+06	0	0	0
0.20000	0.37409	14.000000	1225	0.05162	2.36354e+03	1.000	1.00000	2.61828e+06	3.92440e+06	0	0	0
0.20000	0.37409	14.000000	1500	0.00117	7.33145e-02	0.100	0.00115	0.00000e+00	1.25386e+11	10	1	1
0.20000	0.37409	14.000000	1500	0.00117	9.82388e-01	0.100	0.00115	0.00000e+00	1.25386e+11	10	1	1
0.20000	0.37409	14.000000	1500	0.00117	1.31636e+01	0.100	0.00115	0.00000e+00	1.25386e+11	10	1	1
0.20000	0.37409	14.000000	1500	0.00117	1.76388e+02	0.100	0.00115	0.00000e+00	1.25386e+11	10	1	1
0.20000	0.37409	14.000000	1500	0.00117	2.36354e+03	0.100	0.00115	0.00000e+00	1.25386e+11	10	1	1
0.20000	0.37409	14.000000	1500	0.00289	7.33145e-02	0.220	0.00707	0.00000e+00	4.39066e+09	10	1	1
0.20000	0.37409	14.000000	1500	0.00289	9.82388e-01	0.220	0.00707	0.00000e+00	4.39066e+09	10	1	1
0.20000	0.37409	14.000000	1500	0.00289	1.31636e+01	0.220	0.00707	0.00000e+00	4.39066e+09	10	1	1
0.20000	0.37409	14.000000	1500	0.00289	1.76388e+02	0.220	0.00707	0.00000e+00	4.39066e+09	10	1	1
0.20000	0.37409	14.000000	1500	0.00289	2.36354e+03	0.220	0.00707	0.00000e+00	4.39066e+09	10	1	1
0.20000	0.37409	14.000000	1500	0.00414	7.33145e-02	0.300	0.01442	0.00000e+00	1.47840e+09	10	1	1
0.20000	0.37409	14.000000	1500	0.00414	9.82388e-01	0.300	0.01442	0.00000e+00	1.47840e+09	10	1	1
0.20000	0.37409	14.000000	1500	0.00414	1.31636e+01	0.300	0.01442	0.00000e+00	1.47840e+09	10	1	1
0.20000	0.37409	14.000000	1500	0.00414	1.76388e+02	0.300	0.01442	0.00000e+00	1.47840e+09	10	1	1
0.20000	0.37409	14.000000	1500	0.00414	2.36354e+03	0.300	0.01442	0.00000e+00	1.47840e+09	10	1	1
0.20000	0.37409	14.000000	1500	0.01041	7.33145e-02	0.550	0.09151	0.00000e+00	1.29946e+08	10	1	1
0.20000	0.37409	14.000000	1500	0.01041	9.82388e-01	0.550	0.09151	0.00000e+00	1.29946e+08	10	1	1
0.20000	0.37409	14.000000	1500	0.01041	1.31636e+01	0.550	0.09151	0.00000e+00	1.29946e+08	10	1	1
0.20000	0.37409	14.000000	1500	0.01041	1.76388e+02	0.550	0.09151	0.00000e+00	1.29946e+08	10	1	1
0.20000	0.37409	14.000000	1500	0.01041	2.36354e+03	0.550	0.09151	0.00000e+00	1.29946e+08	10	1	1
0.20000	0.37409	14.000000	1500	0.03443	7.33145e-02	1.000	1.00000	5.69034e+02	9.21672e+06	0	0	0
0.20000	0.37409	14.000000	1500	0.03443	9.82388e-01	1.000	1.00000	7.48388e+03	9.21672e+06	0	0	0
0.20000	0.37409	14.000000	1500	0.03443	1.31636e+01	1.000	1.00000	8.79160e+04	9.21672e+06	0	0	0
0.20000	0.37409	14.000000	1500	0.03443	1.76388e+02	1.000	1.00000	8.90978e+05	9.21672e+06	1	0	0
0.20000	0.37409	14.000000	1500	0.03443	2.36354e+03	1.000	1.00000	7.12713e+06	9.21672e+06	1	0	0
0.20000	0.25555	30.000000	400	0.01644	7.33145e-02	0.100	0.00115	1.22608e+02	1.57229e+06	0	0	0
0.20000	0.25555	30.000000	400	0.01644	9.82388e-01	0.100	0.00115	1.61588e+03	1.57229e+06	0	0	0
0.20000	0.25555	30.000000	400	0.01644	1.31636e+01	0.100	0.00115	1.97992e+04	1.57229e+06	0	0	0
0.20000	0.25555	30.000000	400	0.01644	1.76388e+02	0.100	0.00115	1.86003e+05	1.57229e+06	0	0	0
0.20000	0.25555	30.000000	400	0.01644	2.36354e+03	0.100	0.00115	9.96214e+05	1.57229e+06	0	0	0
0.20000	0.25555	30.000000	400	0.04070	7.33145e-02	0.220	0.00707	1.20776e+02	1.20581e+06	0	0	0
0.20000	0.25555	30.000000	400	0.04070	9.82388e-01	0.220	0.00707	1.59370e+03	1.20581e+06	0	0	0
0.20000	0.25555	30.000000	400	0.04070	1.31636e+01	0.220	0.00707	1.95945e+04	1.20581e+06	0	0	0
0.20000	0.25555	30.000000	400	0.04070	1.76388e+02	0.220	0.00707	1.84781e+05	1.20581e+06	0	0	0
0.20000	0.25555	30.000000	400	0.04070	2.36354e+03	0.220	0.00707	9.95031e+05	1.20581e+06	0	0	0
0.20000	0.25555	30.000000	400	0.05815	7.33145e-02	0.300	0.01442	1.20371e+02	6.40859e+05	0	0	0
0.20000	0.25555	30.000000	400	0.05815	9.82388e-01	0.300	0.01442	1.59003e+03	6.40859e+05	0	0	0
0.20000	0.25555	30.000000	400	0.05815	1.31636e+01	0.300	0.01442	1.95712e+04	6.40859e+05	0	0	0
0.20000	0.25555	30.000000	400	0.05815	1.76388e+02	0.300	0.01442	1.84657e+05	6.40859e+05	0	0	0
0.20000	0.25555	30.000000	400	0.05815	2.36354e+03	0.300	0.01442	9.94887e+05	6.40859e+05	0	0	0
0.20000	0.25555	30.000000	400	0.14646	7.33145e-02	0.550	0.09151	1.19021e+02	9.93264e+04	0	0	0
0.20000	0.25555	30.000000	400	0.14646	9.82388e-01	0.550	0.09151	1.58463e+03	9.93264e+04	0	0	0
0.20000	0.25555	30.000000	400	0.14646	1.31636e+01	0.550	0.09151	1.95526e+04	9.93264e+04	0	0	0
